CMDLINE C:\Users\Paolo\anaconda3\envs\flaskProject\python.exe NMTF-link.py case_study_svd graph_topology.yaml
MEM 106.335938 1679872753.2390
MEM 106.335938 1679872753.3487
MEM 106.335938 1679872753.4574
MEM 106.335938 1679872753.5681
MEM 106.335938 1679872753.7277
MEM 106.335938 1679872753.8404
MEM 106.335938 1679872753.9611
MEM 106.335938 1679872754.0877
MEM 106.335938 1679872754.2134
MEM 106.335938 1679872754.3211
MEM 106.335938 1679872754.4448
MEM 106.335938 1679872754.6422
MEM 106.335938 1679872754.7579
MEM 106.335938 1679872754.8726
MEM 106.335938 1679872754.9833
MEM 106.335938 1679872755.0950
MEM 106.335938 1679872755.2037
MEM 106.335938 1679872755.3144
MEM 106.335938 1679872755.4241
MEM 106.335938 1679872755.5348
MEM 106.335938 1679872755.6465
MEM 106.335938 1679872755.7563
MEM 106.335938 1679872755.8670
MEM 106.335938 1679872755.9767
MEM 106.335938 1679872756.0864
MEM 106.335938 1679872756.2031
MEM 106.335938 1679872756.3068
MEM 106.335938 1679872756.4165
MEM 106.335938 1679872756.5262
MEM 106.335938 1679872756.6369
MEM 106.335938 1679872756.7486
MEM 106.335938 1679872756.8603
MEM 106.335938 1679872756.9710
MEM 106.335938 1679872757.0817
MEM 106.335938 1679872757.1914
MEM 106.335938 1679872757.3011
MEM 106.335938 1679872757.4118
MEM 106.335938 1679872757.5225
MEM 106.335938 1679872757.6332
MEM 106.335938 1679872757.7439
MEM 106.335938 1679872757.8556
MEM 106.335938 1679872757.9664
MEM 106.335938 1679872758.0761
MEM 106.335938 1679872758.1868
MEM 106.335938 1679872758.2965
MEM 106.335938 1679872758.4062
MEM 106.335938 1679872758.5169
MEM 106.335938 1679872758.6266
MEM 106.335938 1679872758.7383
MEM 106.335938 1679872758.8490
MEM 106.335938 1679872758.9587
MEM 106.335938 1679872759.0694
MEM 106.335938 1679872759.1801
MEM 106.335938 1679872759.2898
MEM 106.335938 1679872759.4005
MEM 106.335938 1679872759.5102
MEM 106.335938 1679872759.6209
MEM 106.335938 1679872759.7327
MEM 106.335938 1679872759.8433
MEM 106.335938 1679872759.9531
MEM 106.335938 1679872760.0637
MEM 106.335938 1679872760.1745
MEM 106.335938 1679872760.2841
MEM 106.335938 1679872760.3949
MEM 106.335938 1679872760.5046
MEM 106.335938 1679872760.6143
MEM 106.335938 1679872760.7260
MEM 106.335938 1679872760.8367
MEM 106.335938 1679872760.9464
MEM 106.335938 1679872761.0561
MEM 106.335938 1679872761.1668
MEM 106.335938 1679872761.2765
MEM 106.335938 1679872761.3862
MEM 106.335938 1679872761.4975
MEM 106.335938 1679872761.6088
MEM 106.335938 1679872761.7205
MEM 106.335938 1679872761.8312
MEM 106.335938 1679872761.9409
MEM 106.335938 1679872762.0516
MEM 106.335938 1679872762.1623
MEM 106.335938 1679872762.2720
MEM 106.335938 1679872762.3827
MEM 106.335938 1679872762.4924
MEM 106.335938 1679872762.6031
MEM 106.335938 1679872762.7138
MEM 106.335938 1679872762.8226
MEM 106.375000 1679872762.9332
MEM 106.375000 1679872763.0429
MEM 106.375000 1679872763.1526
MEM 106.375000 1679872763.2604
MEM 106.375000 1679872763.3701
MEM 106.375000 1679872763.4808
MEM 106.375000 1679872763.5915
MEM 106.375000 1679872763.7022
MEM 106.375000 1679872763.8129
MEM 106.375000 1679872763.9206
MEM 106.375000 1679872764.0313
MEM 106.375000 1679872764.1400
MEM 106.375000 1679872764.2497
MEM 106.375000 1679872764.3604
MEM 106.375000 1679872764.4711
MEM 106.375000 1679872764.5808
MEM 106.375000 1679872764.6915
MEM 106.375000 1679872764.8022
MEM 106.375000 1679872764.9119
MEM 106.375000 1679872765.0236
MEM 106.375000 1679872765.1353
MEM 106.375000 1679872765.2451
MEM 106.375000 1679872765.3567
MEM 106.375000 1679872765.4675
MEM 106.375000 1679872765.5772
MEM 106.375000 1679872765.6879
MEM 106.375000 1679872765.7976
MEM 106.375000 1679872765.9063
MEM 106.375000 1679872766.0170
MEM 106.375000 1679872766.1267
MEM 106.375000 1679872766.2364
MEM 106.375000 1679872766.3471
MEM 106.375000 1679872766.4568
MEM 106.375000 1679872766.5665
MEM 106.375000 1679872766.6772
MEM 106.375000 1679872766.7879
MEM 106.375000 1679872766.8987
MEM 106.375000 1679872767.0083
MEM 106.375000 1679872767.1190
MEM 106.375000 1679872767.2298
MEM 106.375000 1679872767.3385
MEM 106.375000 1679872767.4492
MEM 106.375000 1679872767.5589
MEM 106.375000 1679872767.6706
MEM 106.375000 1679872767.7823
MEM 106.375000 1679872767.8930
MEM 106.375000 1679872768.0027
MEM 106.375000 1679872768.1134
MEM 106.375000 1679872768.2241
MEM 106.375000 1679872768.3348
MEM 106.375000 1679872768.4465
MEM 106.375000 1679872768.5582
MEM 106.375000 1679872768.6689
MEM 106.375000 1679872768.7806
MEM 106.375000 1679872768.8913
MEM 106.375000 1679872769.0010
MEM 106.375000 1679872769.1117
MEM 106.375000 1679872769.2224
MEM 106.375000 1679872769.3341
MEM 106.375000 1679872769.4438
MEM 106.375000 1679872769.5545
MEM 106.375000 1679872769.6662
MEM 106.375000 1679872769.7769
MEM 106.375000 1679872769.8876
MEM 106.375000 1679872769.9983
MEM 106.375000 1679872770.1080
MEM 106.375000 1679872770.2187
MEM 106.375000 1679872770.3305
MEM 106.375000 1679872770.4422
MEM 106.375000 1679872770.5529
MEM 106.375000 1679872770.6616
MEM 106.375000 1679872770.7743
MEM 106.375000 1679872770.8850
MEM 106.375000 1679872770.9967
MEM 106.375000 1679872771.1074
MEM 106.375000 1679872771.2191
MEM 106.375000 1679872771.3318
MEM 106.375000 1679872771.4435
MEM 106.375000 1679872771.5512
MEM 106.375000 1679872771.6649
MEM 106.375000 1679872771.8125
MEM 106.375000 1679872771.9232
MEM 106.375000 1679872772.0638
MEM 106.375000 1679872772.1775
MEM 106.375000 1679872772.2802
MEM 106.375000 1679872772.3979
MEM 106.375000 1679872772.5046
MEM 106.375000 1679872772.6183
MEM 106.375000 1679872772.7241
MEM 106.375000 1679872772.8896
MEM 106.375000 1679872773.0023
MEM 106.375000 1679872773.1878
MEM 106.375000 1679872773.3554
MEM 106.375000 1679872773.4671
MEM 106.375000 1679872773.5778
MEM 106.375000 1679872773.6875
MEM 106.375000 1679872773.8012
MEM 106.375000 1679872773.9099
MEM 106.375000 1679872774.0415
MEM 106.375000 1679872774.1961
MEM 106.375000 1679872774.3278
MEM 106.375000 1679872774.4724
MEM 106.375000 1679872774.6459
MEM 106.375000 1679872774.7626
MEM 106.375000 1679872774.8873
MEM 106.375000 1679872775.0030
MEM 106.375000 1679872775.1206
MEM 106.375000 1679872775.2323
MEM 106.375000 1679872775.3530
MEM 106.375000 1679872775.4817
MEM 106.375000 1679872775.5964
MEM 106.375000 1679872775.7609
MEM 106.375000 1679872775.9075
MEM 106.375000 1679872776.0960
MEM 106.375000 1679872776.2137
MEM 106.375000 1679872776.3334
MEM 106.375000 1679872776.4670
MEM 106.375000 1679872776.5807
MEM 106.375000 1679872776.6855
MEM 106.375000 1679872776.7982
MEM 106.375000 1679872776.9089
MEM 106.375000 1679872777.0216
MEM 106.375000 1679872777.1722
MEM 106.375000 1679872777.3257
MEM 106.375000 1679872777.4644
MEM 106.375000 1679872777.5870
MEM 106.375000 1679872777.7097
MEM 106.375000 1679872777.8364
MEM 106.375000 1679872777.9511
MEM 106.375000 1679872778.0638
MEM 106.375000 1679872778.1844
MEM 106.375000 1679872778.3690
MEM 106.375000 1679872778.4866
MEM 106.375000 1679872778.6173
MEM 106.375000 1679872778.8048
MEM 106.375000 1679872778.9504
MEM 106.375000 1679872779.1020
MEM 106.375000 1679872779.2187
MEM 106.375000 1679872779.3264
MEM 106.375000 1679872779.4570
MEM 106.375000 1679872779.5797
MEM 106.375000 1679872779.6974
MEM 106.375000 1679872779.8211
MEM 106.375000 1679872779.9278
MEM 106.375000 1679872780.1133
MEM 106.375000 1679872780.2788
MEM 106.375000 1679872780.4314
MEM 106.375000 1679872780.5472
MEM 106.375000 1679872780.6558
MEM 106.375000 1679872780.7645
MEM 106.375000 1679872780.8822
MEM 106.375000 1679872780.9949
MEM 106.375000 1679872781.1061
MEM 106.375000 1679872781.2307
MEM 106.375000 1679872781.3424
MEM 106.375000 1679872781.4511
MEM 106.375000 1679872781.7074
MEM 106.375000 1679872781.8979
MEM 106.375000 1679872782.0246
MEM 106.375000 1679872782.1403
MEM 106.375000 1679872782.2579
MEM 106.375000 1679872782.3706
MEM 106.375000 1679872782.4893
MEM 106.375000 1679872782.6041
MEM 106.375000 1679872782.7337
MEM 106.375000 1679872782.9272
MEM 106.375000 1679872783.0568
MEM 106.375000 1679872783.1665
MEM 106.375000 1679872783.2832
MEM 106.375000 1679872783.4019
MEM 106.375000 1679872783.5136
MEM 106.375000 1679872783.6283
MEM 106.375000 1679872783.7470
MEM 106.375000 1679872783.8706
MEM 106.375000 1679872783.9973
MEM 106.375000 1679872784.1658
MEM 106.375000 1679872784.2805
MEM 106.375000 1679872784.4062
MEM 106.375000 1679872784.5219
MEM 106.375000 1679872784.6376
MEM 106.375000 1679872784.7453
MEM 106.375000 1679872784.8590
MEM 106.375000 1679872784.9966
MEM 106.375000 1679872785.1223
MEM 106.375000 1679872785.3247
MEM 106.375000 1679872785.4384
MEM 106.375000 1679872785.6170
MEM 106.375000 1679872785.7386
MEM 106.375000 1679872785.8533
MEM 106.375000 1679872785.9670
MEM 106.375000 1679872786.0897
MEM 106.375000 1679872786.2014
MEM 106.375000 1679872786.3291
MEM 106.375000 1679872786.4487
MEM 106.375000 1679872786.6273
MEM 106.375000 1679872786.7499
MEM 106.375000 1679872786.8646
MEM 106.375000 1679872786.9823
MEM 106.375000 1679872787.0980
MEM 106.375000 1679872787.2217
MEM 106.375000 1679872787.3294
MEM 106.375000 1679872787.4401
MEM 106.375000 1679872787.5917
MEM 106.375000 1679872787.7104
MEM 106.375000 1679872787.8161
MEM 106.375000 1679872787.9318
MEM 106.375000 1679872788.0415
MEM 106.375000 1679872788.1631
MEM 106.375000 1679872788.2798
MEM 106.375000 1679872788.3856
MEM 106.375000 1679872788.5133
MEM 106.375000 1679872788.6809
MEM 106.375000 1679872788.7975
MEM 106.375000 1679872788.9074
MEM 106.375000 1679872789.0161
MEM 106.375000 1679872789.1298
MEM 106.375000 1679872789.2594
MEM 106.375000 1679872789.3821
MEM 106.375000 1679872789.5038
MEM 106.375000 1679872789.6244
MEM 106.375000 1679872789.7481
MEM 106.375000 1679872789.8887
MEM 106.375000 1679872789.9984
MEM 106.375000 1679872790.1012
MEM 106.375000 1679872790.2159
MEM 106.375000 1679872790.3415
MEM 106.375000 1679872790.4592
MEM 106.375000 1679872790.5885
MEM 106.375000 1679872790.7401
MEM 106.375000 1679872790.8638
MEM 106.375000 1679872790.9675
MEM 106.375000 1679872791.0832
MEM 106.375000 1679872791.2338
MEM 106.375000 1679872791.3475
MEM 106.375000 1679872791.4801
MEM 106.375000 1679872791.6048
MEM 106.375000 1679872791.7245
MEM 106.375000 1679872791.8352
MEM 106.375000 1679872791.9878
MEM 106.375000 1679872792.1075
MEM 106.375000 1679872792.2252
MEM 106.375000 1679872792.3478
MEM 106.375000 1679872792.4635
MEM 106.375000 1679872792.5832
MEM 106.375000 1679872792.7228
MEM 106.320312 1679872792.8415
MEM 106.324219 1679872792.9582
MEM 106.324219 1679872793.0689
MEM 106.324219 1679872793.1786
MEM 106.324219 1679872793.2883
MEM 106.324219 1679872793.4220
MEM 106.324219 1679872793.5656
MEM 106.324219 1679872793.7112
MEM 106.324219 1679872793.8309
MEM 106.324219 1679872793.9386
MEM 106.324219 1679872794.0652
MEM 106.324219 1679872794.1719
MEM 106.324219 1679872794.2936
MEM 106.324219 1679872794.4123
MEM 106.324219 1679872794.5240
MEM 106.324219 1679872794.6337
MEM 106.324219 1679872794.7434
MEM 106.324219 1679872794.8980
MEM 106.324219 1679872795.0336
MEM 106.324219 1679872795.1523
MEM 106.324219 1679872795.2640
MEM 106.324219 1679872795.3707
MEM 106.324219 1679872795.4894
MEM 106.324219 1679872795.6640
MEM 106.324219 1679872795.7796
MEM 106.324219 1679872795.8884
MEM 106.324219 1679872796.0011
MEM 106.324219 1679872796.1148
MEM 106.324219 1679872796.2274
MEM 106.324219 1679872796.3501
MEM 106.324219 1679872796.4638
MEM 106.324219 1679872796.5715
MEM 106.324219 1679872796.6812
MEM 106.324219 1679872796.7929
MEM 106.324219 1679872796.9016
MEM 106.324219 1679872797.0114
MEM 106.324219 1679872797.1330
MEM 106.324219 1679872797.3006
MEM 106.324219 1679872797.4153
MEM 106.324219 1679872797.5310
MEM 106.324219 1679872797.6457
MEM 106.324219 1679872797.7763
MEM 106.324219 1679872797.8930
MEM 106.324219 1679872798.0027
MEM 106.324219 1679872798.1094
MEM 106.324219 1679872798.2331
MEM 106.324219 1679872798.3597
MEM 106.324219 1679872798.4734
MEM 106.324219 1679872798.5831
MEM 106.324219 1679872798.6968
MEM 106.324219 1679872798.8474
MEM 106.324219 1679872798.9591
MEM 106.324219 1679872799.0828
MEM 106.324219 1679872799.2504
MEM 106.324219 1679872799.3531
MEM 106.324219 1679872799.4698
MEM 106.324219 1679872799.5745
MEM 106.324219 1679872799.7022
MEM 106.324219 1679872799.8268
MEM 106.324219 1679872799.9635
MEM 106.324219 1679872800.0911
MEM 106.324219 1679872800.2128
MEM 106.324219 1679872800.3165
MEM 106.324219 1679872800.4302
MEM 106.324219 1679872800.5579
MEM 106.324219 1679872800.6985
MEM 106.324219 1679872800.8082
MEM 106.324219 1679872800.9319
MEM 106.324219 1679872801.0466
MEM 106.324219 1679872801.1603
MEM 106.324219 1679872801.2610
MEM 106.324219 1679872801.3777
MEM 106.324219 1679872801.4874
MEM 106.324219 1679872801.5991
MEM 106.324219 1679872801.7188
MEM 106.324219 1679872801.8374
MEM 106.324219 1679872801.9412
MEM 106.324219 1679872802.0519
MEM 106.324219 1679872802.1616
MEM 106.324219 1679872802.2713
MEM 106.324219 1679872802.3800
MEM 106.324219 1679872802.4917
MEM 106.324219 1679872802.6044
MEM 106.324219 1679872802.7121
MEM 106.324219 1679872802.8228
MEM 106.324219 1679872802.9375
MEM 106.324219 1679872803.0452
MEM 106.324219 1679872803.1569
MEM 106.324219 1679872803.2656
MEM 106.324219 1679872803.3763
MEM 106.324219 1679872803.4910
MEM 106.324219 1679872803.5987
MEM 106.324219 1679872803.7134
MEM 106.324219 1679872803.8211
MEM 106.324219 1679872803.9348
MEM 106.324219 1679872804.0455
MEM 106.324219 1679872804.1562
MEM 106.324219 1679872804.2660
MEM 106.324219 1679872804.3826
MEM 106.324219 1679872804.4993
MEM 106.324219 1679872804.6150
MEM 106.324219 1679872804.7207
MEM 106.324219 1679872804.8364
MEM 106.324219 1679872804.9481
MEM 106.324219 1679872805.0668
MEM 106.324219 1679872805.1795
MEM 106.324219 1679872805.2862
MEM 106.324219 1679872805.4009
MEM 106.324219 1679872805.5136
MEM 106.324219 1679872805.6413
MEM 106.324219 1679872805.7699
MEM 106.324219 1679872805.9006
MEM 106.324219 1679872806.0233
MEM 106.324219 1679872806.1519
MEM 106.324219 1679872806.2656
MEM 106.324219 1679872806.3733
MEM 106.324219 1679872806.4820
MEM 106.324219 1679872806.5997
MEM 106.324219 1679872806.7184
MEM 106.324219 1679872806.8301
MEM 106.324219 1679872806.9508
MEM 106.324219 1679872807.0744
MEM 106.324219 1679872807.1891
MEM 106.324219 1679872807.2998
MEM 106.324219 1679872807.4085
MEM 106.324219 1679872807.5222
MEM 106.324219 1679872807.6359
MEM 106.324219 1679872807.7536
MEM 106.324219 1679872807.8633
MEM 106.324219 1679872807.9810
MEM 106.324219 1679872808.1017
MEM 106.324219 1679872808.2224
MEM 106.324219 1679872808.3351
MEM 106.324219 1679872808.4466
MEM 106.324219 1679872808.5623
MEM 106.324219 1679872808.6680
MEM 106.324219 1679872808.7797
MEM 106.324219 1679872808.8934
MEM 106.324219 1679872808.9982
MEM 106.324219 1679872809.1110
MEM 106.324219 1679872809.2197
MEM 106.324219 1679872809.3274
MEM 106.324219 1679872809.4381
MEM 106.324219 1679872809.5548
MEM 106.324219 1679872809.6825
MEM 106.324219 1679872809.8071
MEM 106.324219 1679872809.9248
MEM 106.324219 1679872810.0415
MEM 106.324219 1679872810.1572
MEM 106.324219 1679872810.2699
MEM 106.324219 1679872810.3776
MEM 106.324219 1679872810.4903
MEM 106.324219 1679872810.6000
MEM 106.324219 1679872810.7087
MEM 106.324219 1679872810.8224
MEM 106.324219 1679872810.9321
MEM 106.324219 1679872811.0408
MEM 106.324219 1679872811.1515
MEM 106.324219 1679872811.2608
MEM 106.324219 1679872811.3705
MEM 106.324219 1679872811.4802
MEM 106.324219 1679872811.5949
MEM 106.324219 1679872811.7265
MEM 106.324219 1679872811.8412
MEM 106.324219 1679872811.9679
MEM 106.324219 1679872812.0796
MEM 106.324219 1679872812.1903
MEM 106.324219 1679872812.3000
MEM 106.324219 1679872812.4107
MEM 106.324219 1679872812.5224
MEM 106.324219 1679872812.6301
MEM 106.324219 1679872812.7448
MEM 106.324219 1679872812.8565
MEM 106.324219 1679872812.9862
MEM 106.324219 1679872813.1028
MEM 106.324219 1679872813.2135
MEM 106.324219 1679872813.3233
MEM 106.324219 1679872813.4388
MEM 106.324219 1679872813.5605
MEM 106.324219 1679872813.6712
MEM 106.324219 1679872813.7779
MEM 106.324219 1679872813.9106
MEM 106.324219 1679872814.0163
MEM 106.324219 1679872814.1459
MEM 106.324219 1679872814.2566
MEM 106.324219 1679872814.3753
MEM 106.324219 1679872814.4900
MEM 106.324219 1679872814.6057
MEM 106.324219 1679872814.7384
MEM 106.324219 1679872814.8511
MEM 106.324219 1679872814.9717
MEM 106.324219 1679872815.0874
MEM 106.324219 1679872815.1951
MEM 106.324219 1679872815.3068
MEM 106.324219 1679872815.4284
MEM 106.324219 1679872815.5421
MEM 106.324219 1679872815.6508
MEM 106.324219 1679872815.7576
MEM 106.324219 1679872815.8683
MEM 106.324219 1679872815.9780
MEM 106.324219 1679872816.0887
MEM 106.324219 1679872816.1984
MEM 106.324219 1679872816.3081
MEM 106.324219 1679872816.4188
MEM 106.324219 1679872816.5295
MEM 106.324219 1679872816.6392
MEM 106.324219 1679872816.7519
MEM 106.324219 1679872816.8626
MEM 106.324219 1679872816.9723
MEM 106.324219 1679872817.0830
MEM 106.324219 1679872817.1977
MEM 106.324219 1679872817.3024
MEM 106.324219 1679872817.4171
MEM 106.324219 1679872817.5248
MEM 106.324219 1679872817.6355
MEM 106.324219 1679872817.7472
MEM 106.324219 1679872817.8559
MEM 106.324219 1679872817.9667
MEM 106.324219 1679872818.0764
MEM 106.324219 1679872818.1871
MEM 106.324219 1679872818.2968
MEM 106.324219 1679872818.4105
MEM 106.324219 1679872818.5172
MEM 106.324219 1679872818.6309
MEM 106.324219 1679872818.7416
MEM 106.324219 1679872818.8483
MEM 106.324219 1679872818.9580
MEM 106.324219 1679872819.0777
MEM 106.324219 1679872819.1964
MEM 106.324219 1679872819.3081
MEM 106.324219 1679872819.4188
MEM 106.324219 1679872819.5365
MEM 106.324219 1679872819.6551
MEM 106.324219 1679872819.7619
MEM 106.324219 1679872819.8726
MEM 106.324219 1679872819.9833
MEM 106.324219 1679872820.0960
MEM 106.324219 1679872820.2047
MEM 106.324219 1679872820.3194
MEM 106.324219 1679872820.4231
MEM 106.324219 1679872820.5348
MEM 106.324219 1679872820.6425
MEM 106.324219 1679872820.7532
MEM 106.324219 1679872820.8639
MEM 106.324219 1679872820.9726
MEM 106.324219 1679872821.0833
MEM 106.324219 1679872821.2010
MEM 106.324219 1679872821.3057
MEM 106.324219 1679872821.4184
MEM 106.324219 1679872821.5351
MEM 106.324219 1679872821.6856
MEM 106.324219 1679872821.7993
MEM 106.324219 1679872821.9170
MEM 106.324219 1679872822.0327
MEM 106.324219 1679872822.1624
MEM 106.324219 1679872822.2671
MEM 106.324219 1679872822.4047
MEM 106.324219 1679872822.5234
MEM 106.324219 1679872822.6301
MEM 106.324219 1679872822.7448
MEM 106.324219 1679872822.8585
MEM 106.324219 1679872822.9622
MEM 106.324219 1679872823.0909
MEM 106.324219 1679872823.2235
MEM 106.324219 1679872823.3522
MEM 106.324219 1679872823.4729
MEM 106.324219 1679872823.5905
MEM 106.324219 1679872823.7830
MEM 106.324219 1679872823.9546
MEM 106.324219 1679872824.0912
MEM 106.324219 1679872824.2109
MEM 106.324219 1679872824.3176
MEM 106.324219 1679872824.4293
MEM 106.324219 1679872824.5580
MEM 106.324219 1679872824.6697
MEM 106.324219 1679872824.7774
MEM 106.324219 1679872824.9060
MEM 106.324219 1679872825.0277
MEM 106.324219 1679872825.1404
MEM 106.324219 1679872825.2511
MEM 106.324219 1679872825.3568
MEM 106.324219 1679872825.4665
MEM 106.324219 1679872825.6052
MEM 106.324219 1679872825.7228
MEM 106.324219 1679872825.8309
MEM 106.324219 1679872825.9376
MEM 106.324219 1679872826.0683
MEM 106.324219 1679872826.1860
MEM 106.324219 1679872826.2997
MEM 106.324219 1679872826.4333
MEM 106.324219 1679872826.5370
MEM 106.324219 1679872826.6527
MEM 106.324219 1679872826.7704
MEM 106.324219 1679872826.9011
MEM 106.324219 1679872827.0068
MEM 106.324219 1679872827.1304
MEM 106.324219 1679872827.2441
MEM 106.324219 1679872827.3780
MEM 106.324219 1679872827.5057
MEM 106.324219 1679872827.6224
